,id_card
22738,661721
22739,1214886
22740,103739
22741,733443
22742,523070
22743,375286
22744,1100315
22745,1835809
22746,793626
22747,1500070
22748,541908
22749,1531020
22750,1790839
22751,146099
22752,1292765
22753,1103369
22754,226996
22755,459914
22756,888282
22757,942564
22758,829671
22759,1168940
22760,1488320
22761,1501363
22762,1204813
22763,385932
22764,1358838
22765,1152153
22766,1559261
22767,190832
22768,960437
22769,422528
22770,1546436
22771,1120203
22772,34724
22773,875392
22774,1051261
22775,15092
22776,1607272
22777,1382135
22778,514959
22779,265197
22780,1059496
22781,568408
22782,251367
22783,1469297
22784,1463447
22785,1586088
22786,352614
22787,286617
22788,98054
22789,1466402
22790,709260
22791,57067
22792,1382014
22793,281630
22794,1756947
22795,237412
22796,52775
22797,558504
22798,486684
22799,719900
22800,119637
22801,1803878
22802,179344
22803,564263
22804,1575620
22805,1204550
22806,643688
22807,1387967
22808,1247382
22809,1167589
22810,278408
22811,380894
22812,1311791
22813,1225195
22814,656442
22815,1658491
22816,842438
22817,406111
22818,47266
22819,1065646
22820,457407
22821,222530
22822,1027713
22823,440976
22824,1394052
22825,1440088
22826,328243
22827,427926
22828,812889
22829,63595
22830,1557027
22831,1822127
22832,1098877
22833,5176
22834,703298
22835,1147576
22836,1058730
22837,458357
22838,1251987
22839,1357810
22840,308755
22841,1024499
22842,631872
22843,207295
22844,1293724
22845,1488386
22846,209956
22847,946131
22848,1481490
22849,188857
22850,407529
22851,323154
22852,641458
22853,240809
22854,430709
22855,305234
22856,1205382
22857,179842
22858,810329
22859,448226
22860,1325003
22861,1616567
22862,107295
22863,410693
22864,18529
22865,1403110
22866,714086
22867,1518554
22868,654695
22869,967231
22870,62708
22871,22224
22872,726197
22873,1638593
22874,457437
22875,260792
22876,1128065
22877,751477
22878,1837068
22879,1234067
22880,876182
22881,1471849
22882,512604
22883,30935
22884,964344
22885,979106
22886,712910
22887,833020
22888,393720
22889,494971
22890,1252796
22891,83526
22892,1406671
22893,82134
22894,1239912
22895,1596460
22896,298849
22897,61041
22898,463197
22899,336991
22900,130319
22901,1789071
22902,553787
22903,1406412
22904,64342
22905,767782
22906,269697
22907,1402682
22908,996400
22909,608920
22910,1360046
22911,393259
22912,1252519
22913,1704037
22914,1202973
22915,1472186
22916,522855
22917,1562875
22918,1219557
22919,1476815
22920,1265653
22921,236462
22922,1589617
22923,1219560
22924,1415921
22925,1202635
22926,743324
22927,278831
22928,244116
22929,1456141
22930,1355911
22931,269730
22932,526982
22933,1154582
22934,1381260
22935,1219341
22936,199674
22937,138294
22938,1684991
22939,1219336
22940,885402
22941,1456172
22942,580604
22943,660173
22944,1402550
22945,747772
22946,120978
22947,154644
22948,119649
22949,222351
22950,1018920
22951,1853367
22952,1164062
22953,1515669
22954,415863
22955,479284
22956,553341
22957,53238
22958,204344
22959,1252441
22960,1520006
22961,1638996
22962,259476
22963,916042
22964,9995
22965,1381787
22966,12415
22967,1363461
22968,491562
22969,748933
22970,699900
22971,228243
22972,894539
22973,410128
22974,1779962
22975,812790
22976,1264794
22977,254717
22978,1324083
22979,918473
22980,1802026
22981,1651490
22982,264204
22983,1775852
22984,1495180
22985,1571173
22986,20994
22987,1312141
22988,1239940
22989,246909
22990,1368306
22991,1402743
22992,1265049
22993,1406782
22994,894731
22995,170141
22996,528927
22997,857492
22998,62647
22999,608078
23000,341160
23001,1390965
23002,531773
23003,163745
23004,875360
23005,636211
23006,656486
23007,1010394
23008,722868
23009,1414152
23010,161982
23011,829788
23012,1064982
23013,127575
23014,523774
23015,157324
23016,763694
23017,536998
23018,490249
23019,1535706
23020,329526
23021,586358
23022,1147821
23023,558589
23024,1235407
23025,1446577
23026,345075
23027,828108
23028,586110
23029,679229
23030,393198
23031,1757348
23032,639371
23033,324729
23034,1025929
23035,1705705
23036,91654
23037,1043361
23038,139745
23039,657205
23040,169758
23041,1365214
23042,1598973
23043,490253
23044,837408
23045,892474
23046,1168808
23047,5562
23048,44328
23049,696899
23050,1498827
23051,112114
23052,38246
23053,986271
23054,317522
23055,1555793
23056,368241
23057,112160
23058,921485
23059,1830215
23060,261595
23061,1217451
23062,804951
23063,566853
23064,484798
23065,1653038
23066,939678
23067,574299
23068,586284
23069,988251
23070,1407560
23071,1325410
23072,867816
23073,1102641
23074,118501
23075,1311172
23076,882229
23077,1334210
23078,1064756
23079,1348103
23080,586327
23081,534374
23082,1334055
23083,680243
23084,1248249
23085,214207
23086,468286
23087,536999
23088,1600048
23089,809971
23090,519962
23091,697245
23092,72785
23093,952677
23094,228193
23095,361241
23096,49771
23097,912266
23098,277166
23099,490376
23100,1248013
23101,810484
23102,207338
23103,72267
23104,741659
23105,401326
23106,305931
23107,886830
23108,349425
23109,1432077
23110,1562013
23111,450350
23112,74017
23113,252158
23114,89668
23115,1395045
23116,434619
23117,188856
23118,558588
23119,23419
23120,953773
23121,39353
23122,1126357
23123,1554435
23124,621785
23125,192377
23126,763835
23127,647286
23128,119217
23129,72329
23130,132721
23131,12616
23132,1334304
23133,11991
23134,1488759
23135,1045875
23136,1407844
23137,732484
23138,92282
23139,614156
23140,522410
23141,1575147
23142,558629
23143,1798370
23144,1019152
23145,1081624
23146,1027567
23147,508193
23148,237271
23149,1787688
23150,1675657
23151,486481
23152,1441383
23153,551279
23154,586475
23155,168582
23156,1164870
23157,1102687
23158,307935
23159,636806
23160,1039775
23161,1541790
23162,1174106
23163,50
23164,280
23165,301
23166,602
23167,649
23168,852
23169,3670
23170,6581
23171,10398
23172,10408
23173,11696
23174,12700
23175,12725
23176,14078
23177,15362
23178,16703
23179,17398
23180,18738
23181,19516
23182,20467
23183,21861
23184,21905
23185,21947
23186,22343
23187,22643
23188,23055
23189,25354
23190,27355
23191,29256
23192,29817
23193,30245
23194,32211
23195,33990
23196,34391
23197,35022
23198,35321
23199,36176
23200,37300
23201,37510
23202,37782
23203,38132
23204,38353
23205,39404
23206,39866
23207,39903
23208,40243
23209,41061
23210,42548
23211,42673
23212,43319
23213,43453
23214,43621
23215,44724
23216,45406
23217,45889
23218,45900
23219,46091
23220,46998
23221,47049
23222,48237
23223,50678
23224,52075
23225,52170
23226,57926
23227,58603
23228,59477
23229,61724
23230,62532
23231,64360
23232,65434
23233,66204
23234,66762
23235,67056
23236,67198
23237,67517
23238,67733
23239,70661
23240,72071
23241,72159
23242,74913
23243,75009
23244,76570
23245,77154
23246,77972
23247,78547
23248,79570
23249,81167
23250,82639
23251,83531
23252,83597
23253,84246
23254,84621
23255,84751
23256,85389
23257,85774
23258,86400
23259,88926
23260,89638
23261,89919
23262,91046
23263,91449
23264,91990
23265,92099
23266,93626
23267,94355
23268,94754
23269,94815
23270,95642
23271,95912
23272,96439
23273,96518
23274,96719
23275,97039
23276,97964
23277,98059
23278,99697
23279,100424
23280,100844
23281,100899
23282,101784
23283,102178
23284,102511
23285,104328
23286,104483
23287,106429
23288,106460
23289,106615
23290,106990
23291,108205
23292,108687
23293,109162
23294,110777
23295,111031
23296,111712
23297,112186
23298,113210
23299,115395
23300,116135
23301,116966
23302,117598
23303,118484
23304,119608
23305,120307
23306,121056
23307,121660
23308,122921
23309,122979
23310,123664
23311,124617
23312,125230
23313,125818
23314,127448
23315,129282
23316,129347
23317,129594
23318,129985
23319,132614
23320,132928
23321,134133
23322,134275
23323,134415
23324,134445
23325,134796
23326,135948
23327,137316
23328,139338
23329,139521
23330,140343
23331,140765
23332,141691
23333,142051
23334,143568
23335,144486
23336,145169
23337,145514
23338,147433
23339,148133
23340,148520
23341,148550
23342,148634
23343,148945
23344,149737
23345,151263
23346,151448
23347,153170
23348,153178
23349,154168
23350,155302
23351,155367
23352,156334
23353,157240
23354,158455
23355,158714
23356,160214
23357,160360
23358,161256
23359,161468
23360,161838
23361,163161
23362,163716
23363,163950
23364,164460
23365,165746
23366,166504
23367,166716
23368,166882
23369,169307
23370,169374
23371,171561
23372,172173
23373,173160
23374,173175
23375,173204
23376,173298
23377,174571
23378,174842
23379,175853
23380,176183
23381,176811
23382,176981
23383,177018
23384,178328
23385,180752
23386,180825
23387,181340
23388,181418
23389,181819
23390,181924
23391,183270
23392,183921
23393,184587
23394,186771
23395,187964
23396,189010
23397,189539
23398,190100
23399,191453
23400,192707
23401,192783
23402,192942
23403,193196
23404,194431
23405,195633
23406,195716
23407,195751
23408,196328
23409,196593
23410,197882
23411,198837
23412,198929
23413,200255
23414,200355
23415,200945
23416,201123
23417,203067
23418,203105
23419,203652
23420,203798
23421,203891
23422,204208
23423,204237
23424,204407
23425,206059
23426,208438
23427,209751
23428,210329
23429,211294
23430,211322
23431,215128
23432,215185
23433,215190
23434,215210
23435,216116
23436,216651
23437,217597
23438,217718
23439,219452
23440,222322
23441,222623
23442,223194
23443,224754
23444,225201
23445,225916
23446,225940
23447,228077
23448,228446
23449,228892
23450,229544
23451,229710
23452,231729
23453,232569
23454,235642
23455,237478
23456,238391
23457,239483
23458,240076
23459,240349
23460,241123
23461,241715
23462,242393
23463,242773
23464,244007
23465,244504
23466,244626
23467,245375
23468,245395
23469,248127
23470,249528
23471,250328
23472,250421
23473,250778
23474,251870
23475,254251
23476,255252
23477,256306
23478,256703
23479,258497
23480,259344
23481,260251
23482,260717
23483,261788
23484,262417
23485,262976
23486,263204
23487,264860
23488,265207
23489,266335
23490,266674
23491,269158
23492,270194
23493,270366
23494,273421
23495,273776
23496,274667
23497,275459
23498,275606
23499,275649
23500,276999
23501,278184
23502,280214
23503,280854
23504,281000
23505,282166
23506,282641
23507,283482
23508,283485
23509,283824
23510,283860
23511,283920
23512,286147
23513,287144
23514,287370
23515,290667
23516,291042
23517,292139
23518,292621
23519,294690
23520,294888
23521,295097
23522,297213
23523,297366
23524,297382
23525,297859
23526,298029
23527,299360
23528,300963
23529,303360
23530,303830
23531,304440
23532,304502
23533,304899
23534,306827
23535,310168
23536,310449
23537,314686
23538,315368
23539,315588
23540,316707
23541,318091
23542,318708
23543,319823
23544,320393
23545,320771
23546,320839
23547,321495
23548,322173
23549,322196
23550,322591
23551,323211
23552,327402
23553,328259
23554,328674
23555,328775
23556,329384
23557,331057
23558,332568
23559,333448
23560,334226
23561,334787
23562,335085
23563,335146
23564,338433
23565,338975
23566,339042
23567,339623
23568,342663
23569,343872
23570,343894
23571,344000
23572,344541
23573,345068
23574,345158
23575,345173
23576,346212
23577,346842
23578,347081
23579,348919
23580,350838
23581,352251
23582,352292
23583,352305
23584,352617
23585,353905
23586,354082
23587,355651
23588,356029
23589,356258
23590,356275
23591,356820
23592,357294
23593,361660
23594,362510
23595,363277
23596,363510
23597,363956
23598,365279
23599,366775
23600,367814
23601,367860
23602,368391
23603,368449
23604,368532
23605,368551
23606,369183
23607,369387
23608,369806
23609,370187
23610,370468
23611,371856
23612,372033
23613,373013
23614,373708
23615,375424
23616,377078
23617,377677
23618,377687
23619,381354
23620,381571
23621,382772
23622,383263
23623,384923
23624,386106
23625,388089
23626,388665
23627,389604
23628,391027
23629,393638
23630,395208
23631,395673
23632,399162
23633,399416
23634,399891
23635,401600
23636,402681
23637,403514
23638,403593
23639,405703
23640,406840
23641,406914
23642,409165
23643,409808
23644,410053
23645,410060
23646,411890
23647,413027
23648,413148
23649,413679
23650,413727
23651,414158
23652,415060
23653,417609
23654,417951
23655,418043
23656,420441
23657,420934
23658,421501
23659,424750
23660,425467
23661,426239
23662,427828
23663,428315
23664,430060
23665,432813
23666,433451
23667,433951
23668,434312
23669,436300
23670,436726
23671,437337
23672,441857
23673,442178
23674,442230
23675,442601
23676,443490
23677,444649
23678,447296
23679,448731
23680,449963
23681,450589
23682,450863
23683,452074
23684,453683
23685,455822
23686,459435
23687,459522
23688,461169
23689,463812
23690,468153
23691,469374
23692,469393
23693,469582
23694,470968
23695,474008
23696,474386
23697,474816
23698,474938
23699,475979
23700,478842
23701,478960
23702,479845
23703,479968
23704,480168
23705,480583
23706,480632
23707,480903
23708,481243
23709,481951
23710,482171
23711,485004
23712,485950
23713,486523
23714,488719
23715,489227
